# solver	iter	churn	stddev
semimcfksp	167	0.000000	0.000000
semimcfksp	168	0.000000	0.000000
semimcfksp	169	0.000000	0.000000
semimcfksp	170	0.000000	0.000000
semimcfksp	171	0.000000	0.000000
semimcfksp	172	0.000000	0.000000
semimcfksp	173	0.000000	0.000000
semimcfksp	174	0.000000	0.000000
semimcfksp	175	0.000000	0.000000
semimcfksp	176	0.000000	0.000000
semimcfksp	177	0.000000	0.000000
semimcfksp	178	0.000000	0.000000
semimcfksp	179	0.000000	0.000000
semimcfksp	180	0.000000	0.000000
semimcfksp	181	0.000000	0.000000
semimcfksp	182	0.000000	0.000000
semimcfksp	183	0.000000	0.000000
semimcfksp	184	0.000000	0.000000
semimcfksp	185	0.000000	0.000000
semimcfksp	186	0.000000	0.000000
semimcfksp	187	0.000000	0.000000
semimcfksp	188	0.000000	0.000000
semimcfksp	189	0.000000	0.000000
semimcfksp	190	0.000000	0.000000
semimcfksp	191	0.000000	0.000000
semimcfksp	192	0.000000	0.000000
semimcfksp	193	0.000000	0.000000
semimcfksp	194	0.000000	0.000000
semimcfksp	195	0.000000	0.000000
semimcfksp	196	0.000000	0.000000
semimcfksp	197	0.000000	0.000000
semimcfksp	198	0.000000	0.000000
semimcfksp	199	0.000000	0.000000

